85075.4 27072.9 43284.6 67137.4 50214.1 10078.4 35507.4 74959.6 94877.1 24337.9 42482.9
93289.5 86604.4 77325 73015.3 39489.1 29486.1 76508.5 46761 78518.4 40453.6 2423.15
21425.2 97452.8 69630.8 620.589 67741.9 89248.1 50351.9 74954.6 98848 11666.1 102029
18371.4 78804.5 28481.4 28450.8 114313 103442 123329 14889.8 22163.8 92857.3 101495
99489.8 42111.4 17223.1 5214.74 118621 63985.2 83734.1 35313.5 66409.3 105160 9005.15
12278.9 105782 76748.1 101528 32372.6 27941.5 76614.9 44039.7 6208.91 94987.3 122845
34691.4 123439 113397 14372.3 123007 4525.73 36537.1 92103.1 106022 12265.8 10453.4
123246 17481.5 5313.19 63470.1 101217 40627.7 6118.28 82615.7 49633.8 18398.2 64636.4
2620.75 119927 97010 30563.3 72781 17288.6 36773.2 44007.2 16372.8 71465.6 43685.2
6008.72 85838.8 42930.9 10535.5 122377 11272.8 116558 10881.6 21727.2 116043 28364.1
27041.4 55752.2 5819.51 67670.1 61871.5 88436.2 117305 80270.7 29311.5 119927 76436.8
2560.43 26728.8 25456.7 19850 63503 69464.9 36223.8 11207.4 113151 42233.5 97047.2
32320.8 52770 95663 43594.7 45567.2 106546 65322.9 37849.3 11148.5 92365.3 93602.4
16969 36274.2 31712.7 105406 29818 111984 10956.6 25983.5 64660.1 13518.1 52713.3
90117.8 33369.1 116217 35821.6 69593.9 3663.51 25211.5 111828 100712 57533.3 40837.3
72613.6 101129 86405.4 55398.1 42690.8 493.547 66547.6 11294.9 94097 83517.6 47570.2
2048.59 65162.7 77389.1 114034 76120.4 103374 54933 89639.4 32325.7 21289.7 123010
24781.8 57112.3 68842.3 28446.3 82324.8 56909.6 5396.93 16096.9 97747.9 78011.6 117227
60392.2 9648.51 36156.6 60886.7 76197.1 47452.5 31222.6 35953.6 95023.7 33272.1 101117
48651.7 23545 53476.5 28264.1 78479 19354.8 60590.9 99769.7 18603.2 85373.7 33120.8
87446.5 113821 115447 20595 119219 7782.33 118344 73469.4 1248.14 54974.9 83118.9
37405.7 115863 35554.8 84859.2 23324.1 71509.4 56121.8 56597.2 48865.5 104774 80143.3
102343 9277.45 34861.1 121699 69869.3 10869.7 16540.9 31481.8 43991.4 103988 21541.7
35676.8 822.292 16999.5 43460.2 119167 90469.8 44709.3 50381 49827.6 82116 42482.5
85383.4 43214.1 65807.6 33131.6 99336.9 122406 81998.1 80350.2 78788 60580 89628.7
113650 58517.7 35736.8 758.617 75059.5 67219.7 44751.1 55286.8 88762.3 80428.9 56110.1
105763 127.922 51516.1 72471.5 44838.2 101898 122300 3193.13 20619.5 83922.3 46408.3
86428.2 117055 21984 85072.9 75291.9 102335 40099.7 12110.7 68202.8 29988.6 70629.4
103941 30748.3 21927.8 47399.1 75500.3 77215.6 12400.3 32168.1 9564.49 118164 32297
61081.6 66874.4 77136.2 39218.6 65413.4 80330.4 59839.2 25574.5 2977.49 22506.2 18868.2
24962.5 107580 94161.1 3536.63 23918.6 106273 71740.4 53908.3 53141.1 51919.9 84657.5
75069.8 99320 36396.7 28524.2 111721 68565.8 38089.7 106124 100864 99172.3 49237.5
